"Date","Spot exchange rate, Euro into US $                          XUDLERD"
"13 Nov 90","0.7072"
"12 Nov 90","0.7078"
"09 Nov 90","0.7122"
"08 Nov 90","0.714"
"07 Nov 90","0.7077"
"06 Nov 90","0.7094"
"05 Nov 90","0.7138"
"02 Nov 90","0.7175"
"01 Nov 90","0.7204"
"31 Oct 90","0.7239"
"30 Oct 90","0.728"
"29 Oct 90","0.723"
"26 Oct 90","0.7241"
"25 Oct 90","0.72"
"24 Oct 90","0.7213"
"23 Oct 90","0.7247"
"22 Oct 90","0.7223"
"19 Oct 90","0.7187"
"18 Oct 90","0.7216"
"17 Oct 90","0.7204"
"16 Oct 90","0.7246"
"15 Oct 90","0.7269"
"12 Oct 90","0.7263"
"11 Oct 90","0.7328"
"10 Oct 90","0.729"
"09 Oct 90","0.7286"
"08 Oct 90","0.7325"
"05 Oct 90","0.7336"
"04 Oct 90","0.7335"
"03 Oct 90","0.7389"
"02 Oct 90","0.7426"
"01 Oct 90","0.7403"
"28 Sep 90","0.7474"
"27 Sep 90","0.7492"
"26 Sep 90","0.7482"
"25 Sep 90","0.7453"
"24 Sep 90","0.7444"
"21 Sep 90","0.7506"
"20 Sep 90","0.753"
"19 Sep 90","0.7477"
"18 Sep 90","0.7393"
"17 Sep 90","0.7418"
"14 Sep 90","0.7453"
"13 Sep 90","0.7563"
"12 Sep 90","0.7557"
"11 Sep 90","0.7592"
"10 Sep 90","0.7531"
"07 Sep 90","0.7469"
"06 Sep 90","0.7438"
"05 Sep 90","0.747"
"04 Sep 90","0.7547"
"03 Sep 90","0.7548"
"31 Aug 90","0.7512"
"30 Aug 90","0.7453"
"29 Aug 90","0.7402"
"28 Aug 90","0.7385"
"24 Aug 90","0.7393"
"23 Aug 90","0.7383"
"22 Aug 90","0.7411"
"21 Aug 90","0.7417"
"20 Aug 90","0.7421"
"17 Aug 90","0.7384"
"16 Aug 90","0.7428"
"15 Aug 90","0.7401"
"14 Aug 90","0.7463"
"13 Aug 90","0.7483"
"10 Aug 90","0.7574"
"09 Aug 90","0.7566"
"08 Aug 90","0.7574"
"07 Aug 90","0.7497"
"06 Aug 90","0.7478"
"03 Aug 90","0.756"
"02 Aug 90","0.7612"
"01 Aug 90","0.7566"
"31 Jul 90","0.7555"
"30 Jul 90","0.7638"
"27 Jul 90","0.7673"
"26 Jul 90","0.7702"
"25 Jul 90","0.7706"
"24 Jul 90","0.7713"
"23 Jul 90","0.7744"
"20 Jul 90","0.7798"
"19 Jul 90","0.7806"
"18 Jul 90","0.7784"
"17 Jul 90","0.7837"
"16 Jul 90","0.7852"
"13 Jul 90","0.7817"
"12 Jul 90","0.7881"
"11 Jul 90","0.7827"
"10 Jul 90","0.78"
"09 Jul 90","0.7821"
"06 Jul 90","0.7849"
"05 Jul 90","0.783"
"04 Jul 90","0.7817"
"03 Jul 90","0.7864"
"02 Jul 90","0.7874"
"29 Jun 90","0.7921"
"28 Jun 90","0.7929"
"27 Jun 90","0.7906"
"26 Jun 90","0.7964"
"25 Jun 90","0.7962"
"22 Jun 90","0.7974"
"21 Jun 90","0.7976"
"20 Jun 90","0.7995"
"19 Jun 90","0.7956"
"18 Jun 90","0.8005"
"15 Jun 90","0.8083"
"14 Jun 90","0.8038"
"13 Jun 90","0.8047"
"12 Jun 90","0.8047"
"11 Jun 90","0.8052"
"08 Jun 90","0.808"
"07 Jun 90","0.8054"
"06 Jun 90","0.8036"
"05 Jun 90","0.8059"
"04 Jun 90","0.8082"
"01 Jun 90","0.8044"
"31 May 90","0.8075"
"30 May 90","0.7983"
"29 May 90","0.7958"
"25 May 90","0.7997"
"24 May 90","0.7957"
"23 May 90","0.7958"
"22 May 90","0.7954"
"21 May 90","0.7908"
"18 May 90","0.7868"
"17 May 90","0.7856"
"16 May 90","0.7837"
"15 May 90","0.7855"
"14 May 90","0.7841"
"11 May 90","0.7788"
"10 May 90","0.7819"
"09 May 90","0.7809"
"08 May 90","0.7894"
"04 May 90","0.7954"
"03 May 90","0.8004"
"02 May 90","0.8015"
"01 May 90","0.8003"
"30 Apr 90","0.7993"
"27 Apr 90","0.8"
"26 Apr 90","0.7988"
"25 Apr 90","0.8013"
"24 Apr 90","0.807"
"23 Apr 90","0.8084"
"20 Apr 90","0.8025"
"19 Apr 90","0.7991"
"18 Apr 90","0.7977"
"17 Apr 90","0.8013"
"12 Apr 90","0.7979"
"11 Apr 90","0.7986"
"10 Apr 90","0.8063"
"09 Apr 90","0.8061"
"06 Apr 90","0.8082"
"05 Apr 90","0.8107"
"04 Apr 90","0.8098"
"03 Apr 90","0.8104"
"02 Apr 90","0.8122"
"30 Mar 90","0.8089"
"29 Mar 90","0.8112"
"28 Mar 90","0.8159"
"27 Mar 90","0.8169"
"26 Mar 90","0.8181"
"23 Mar 90","0.816"
"22 Mar 90","0.8151"
"21 Mar 90","0.8161"
"20 Mar 90","0.8105"
"19 Mar 90","0.8039"
"16 Mar 90","0.8107"
"15 Mar 90","0.8166"
"14 Mar 90","0.8181"
"13 Mar 90","0.8217"
"12 Mar 90","0.8162"
"09 Mar 90","0.8139"
"08 Mar 90","0.8141"
"07 Mar 90","0.8164"
"06 Mar 90","0.813"
"05 Mar 90","0.8145"
"02 Mar 90","0.8192"
"01 Mar 90","0.8175"
"28 Feb 90","0.8103"
"27 Feb 90","0.8068"
"26 Feb 90","0.8088"
"23 Feb 90","0.8035"
"22 Feb 90","0.8002"
"21 Feb 90","0.7992"
"20 Feb 90","0.8033"
"19 Feb 90","0.8036"
"16 Feb 90","0.8076"
"15 Feb 90","0.8059"
"14 Feb 90","0.8026"
"13 Feb 90","0.806"
"12 Feb 90","0.8015"
"09 Feb 90","0.8047"
"08 Feb 90","0.8025"
"07 Feb 90","0.7953"
"06 Feb 90","0.7957"
"05 Feb 90","0.8019"
"02 Feb 90","0.8096"
"01 Feb 90","0.8068"
"31 Jan 90","0.8085"
"30 Jan 90","0.8043"
"29 Jan 90","0.8035"
"26 Jan 90","0.8108"
"25 Jan 90","0.8122"
"24 Jan 90","0.8082"
"23 Jan 90","0.8161"
"22 Jan 90","0.8252"
"19 Jan 90","0.8209"
"18 Jan 90","0.819"
"17 Jan 90","0.8102"
"16 Jan 90","0.8149"
"15 Jan 90","0.8119"
"12 Jan 90","0.8059"
"11 Jan 90","0.8086"
"10 Jan 90","0.809"
"09 Jan 90","0.8093"
"08 Jan 90","0.8031"
"05 Jan 90","0.8092"
"04 Jan 90","0.8139"
"03 Jan 90","0.8267"
"02 Jan 90","0.8233"
"29 Dec 89","0.8148"
"28 Dec 89","0.8135"
"27 Dec 89","0.8147"
"22 Dec 89","0.8221"
"21 Dec 89","0.8281"
"20 Dec 89","0.8381"
"19 Dec 89","0.8324"
"18 Dec 89","0.829"
"15 Dec 89","0.8302"
"14 Dec 89","0.8344"
"13 Dec 89","0.8339"
"12 Dec 89","0.8387"
"11 Dec 89","0.8486"
"08 Dec 89","0.8513"
"07 Dec 89","0.8506"
"06 Dec 89","0.8471"
"05 Dec 89","0.8549"
"04 Dec 89","0.8543"
"01 Dec 89","0.8556"
"30 Nov 89","0.8571"
"29 Nov 89","0.8552"
"28 Nov 89","0.8602"
"27 Nov 89","0.8585"
"24 Nov 89","0.8654"
"23 Nov 89","0.87"
"22 Nov 89","0.8714"
"21 Nov 89","0.8725"
"20 Nov 89","0.8798"
"17 Nov 89","0.8819"
"16 Nov 89","0.8784"
"15 Nov 89","0.8797"
"14 Nov 89","0.8856"
"13 Nov 89","0.8896"
"10 Nov 89","0.8875"
"09 Nov 89","0.8814"
"08 Nov 89","0.8805"
"07 Nov 89","0.8812"
"06 Nov 89","0.8844"
"03 Nov 89","0.8806"
"02 Nov 89","0.8823"
"01 Nov 89","0.8792"
"31 Oct 89","0.8793"
"30 Oct 89","0.8781"
"27 Oct 89","0.879"
"26 Oct 89","0.8826"
"25 Oct 89","0.8789"
"24 Oct 89","0.8816"
"23 Oct 89","0.8875"
"20 Oct 89","0.8876"
"19 Oct 89","0.8841"
"18 Oct 89","0.8858"
"17 Oct 89","0.8874"
"16 Oct 89","0.889"
"13 Oct 89","0.906"
"12 Oct 89","0.9102"
"11 Oct 89","0.9154"
"10 Oct 89","0.9009"
"09 Oct 89","0.9011"
"06 Oct 89","0.9036"
"05 Oct 89","0.8946"
"04 Oct 89","0.8984"
"03 Oct 89","0.899"
"02 Oct 89","0.8951"
"29 Sep 89","0.8938"
"28 Sep 89","0.8983"
"27 Sep 89","0.8948"
"26 Sep 89","0.9013"
"25 Sep 89","0.9065"
"22 Sep 89","0.9249"
"21 Sep 89","0.9241"
"20 Sep 89","0.9217"
"19 Sep 89","0.9289"
"18 Sep 89","0.9301"
"15 Sep 89","0.9497"
"14 Sep 89","0.9338"
"13 Sep 89","0.9403"
"12 Sep 89","0.9426"
"11 Sep 89","0.9446"
"08 Sep 89","0.9385"
"07 Sep 89","0.9429"
"06 Sep 89","0.939"
"05 Sep 89","0.9455"
"04 Sep 89","0.9381"
"01 Sep 89","0.9368"
"31 Aug 89","0.9295"
"30 Aug 89","0.9188"
"29 Aug 89","0.9226"
"25 Aug 89","0.9296"
"24 Aug 89","0.9313"
"23 Aug 89","0.9274"
"22 Aug 89","0.9275"
"21 Aug 89","0.9289"
"18 Aug 89","0.9296"
"17 Aug 89","0.9351"
"16 Aug 89","0.923"
"15 Aug 89","0.9224"
"14 Aug 89","0.9236"
"11 Aug 89","0.9222"
"10 Aug 89","0.8993"
"09 Aug 89","0.9044"
"08 Aug 89","0.9016"
"07 Aug 89","0.9081"
"04 Aug 89","0.9022"
"03 Aug 89","0.8873"
"02 Aug 89","0.8807"
"01 Aug 89","0.8882"
"31 Jul 89","0.8893"
"28 Jul 89","0.8973"
"27 Jul 89","0.8895"
"26 Jul 89","0.8938"
"25 Jul 89","0.9026"
"24 Jul 89","0.9081"
"21 Jul 89","0.9062"
"20 Jul 89","0.9075"
"19 Jul 89","0.9055"
"18 Jul 89","0.9037"
"17 Jul 89","0.9116"
"14 Jul 89","0.9045"
"13 Jul 89","0.895"
"12 Jul 89","0.8934"
"11 Jul 89","0.8944"
"10 Jul 89","0.8858"
"07 Jul 89","0.8984"
"06 Jul 89","0.8998"
"05 Jul 89","0.9034"
"04 Jul 89","0.9161"
"03 Jul 89","0.9206"
"30 Jun 89","0.9321"
"29 Jun 89","0.9275"
"28 Jun 89","0.9354"
"27 Jun 89","0.9309"
"26 Jun 89","0.9331"
"23 Jun 89","0.9264"
"22 Jun 89","0.932"
"21 Jun 89","0.9405"
"20 Jun 89","0.9419"
"19 Jun 89","0.9429"
"16 Jun 89","0.9502"
"15 Jun 89","0.967"
"14 Jun 89","0.9651"
"13 Jun 89","0.9668"
"12 Jun 89","0.9658"
"09 Jun 89","0.9566"
"08 Jun 89","0.9441"
"07 Jun 89","0.9396"
"06 Jun 89","0.9449"
"05 Jun 89","0.9335"
"02 Jun 89","0.9332"
"01 Jun 89","0.9452"
"31 May 89","0.9436"
"30 May 89","0.9581"
"26 May 89","0.945"
"25 May 89","0.9478"
"24 May 89","0.9562"
"23 May 89","0.9515"
"22 May 89","0.9569"
"19 May 89","0.9385"
"18 May 89","0.9405"
"17 May 89","0.9394"
"16 May 89","0.924"
"15 May 89","0.9247"
"12 May 89","0.9073"
"11 May 89","0.9104"
"10 May 89","0.9069"
"09 May 89","0.9113"
"08 May 89","0.9045"
"05 May 89","0.9029"
"04 May 89","0.8989"
"03 May 89","0.899"
"02 May 89","0.8986"
"28 Apr 89","0.8954"
"27 Apr 89","0.8936"
"26 Apr 89","0.8938"
"25 Apr 89","0.888"
"24 Apr 89","0.8859"
"21 Apr 89","0.8815"
"20 Apr 89","0.8801"
"19 Apr 89","0.8869"
"18 Apr 89","0.8834"
"17 Apr 89","0.8857"
"14 Apr 89","0.8917"
"13 Apr 89","0.892"
"12 Apr 89","0.8968"
"11 Apr 89","0.897"
"10 Apr 89","0.8942"
"07 Apr 89","0.8926"
"06 Apr 89","0.8904"
"05 Apr 89","0.8906"
"04 Apr 89","0.889"
"03 Apr 89","0.8984"
"31 Mar 89","0.9041"
"30 Mar 89","0.8999"
"29 Mar 89","0.9024"
"28 Mar 89","0.8977"
"23 Mar 89","0.8901"
"22 Mar 89","0.8916"
"21 Mar 89","0.8905"
"20 Mar 89","0.8951"
"17 Mar 89","0.8951"
"16 Mar 89","0.8923"
"15 Mar 89","0.8901"
"14 Mar 89","0.8869"
"13 Mar 89","0.8893"
"10 Mar 89","0.8887"
"09 Mar 89","0.8874"
"08 Mar 89","0.8854"
"07 Mar 89","0.8841"
"06 Mar 89","0.8837"
"03 Mar 89","0.8803"
"02 Mar 89","0.8816"
"01 Mar 89","0.879"
"28 Feb 89","0.8715"
"27 Feb 89","0.8684"
"24 Feb 89","0.8725"
"23 Feb 89","0.8712"
"22 Feb 89","0.8773"
"21 Feb 89","0.8793"
"20 Feb 89","0.8803"
"17 Feb 89","0.8767"
"16 Feb 89","0.8795"
"15 Feb 89","0.8759"
"14 Feb 89","0.8843"
"13 Feb 89","0.8924"
"10 Feb 89","0.888"
"09 Feb 89","0.8863"
"08 Feb 89","0.8923"
"07 Feb 89","0.8908"
"06 Feb 89","0.8962"
"03 Feb 89","0.8969"
"02 Feb 89","0.8927"
"01 Feb 89","0.8936"
"31 Jan 89","0.8919"
"30 Jan 89","0.8893"
"27 Jan 89","0.8859"
"26 Jan 89","0.88"
"25 Jan 89","0.8802"
"24 Jan 89","0.8744"
"23 Jan 89","0.8776"
"20 Jan 89","0.8804"
"19 Jan 89","0.8904"
"18 Jan 89","0.8888"
"17 Jan 89","0.8839"
"16 Jan 89","0.8869"
"13 Jan 89","0.8735"
"12 Jan 89","0.8724"
"11 Jan 89","0.8714"
"10 Jan 89","0.8734"
"09 Jan 89","0.8721"
"06 Jan 89","0.8671"
"05 Jan 89","0.8587"
"04 Jan 89","0.856"
"03 Jan 89","0.8436"
"30 Dec 88","0.8492"
"29 Dec 88","0.8564"
"28 Dec 88","0.8598"
"23 Dec 88","0.8512"
"22 Dec 88","0.85"
"21 Dec 88","0.8489"
"20 Dec 88","0.852"
"19 Dec 88","0.8457"
"16 Dec 88","0.8457"
"15 Dec 88","0.837"
"14 Dec 88","0.8332"
"13 Dec 88","0.8373"
"12 Dec 88","0.8356"
"09 Dec 88","0.8315"
"08 Dec 88","0.8359"
"07 Dec 88","0.8411"
"06 Dec 88","0.8288"
"05 Dec 88","0.8266"
"02 Dec 88","0.8304"
"01 Dec 88","0.83"
"30 Nov 88","0.8345"
"29 Nov 88","0.8296"
"28 Nov 88","0.8329"
"25 Nov 88","0.8252"
"24 Nov 88","0.8238"
"23 Nov 88","0.8246"
"22 Nov 88","0.8283"
"21 Nov 88","0.832"
"18 Nov 88","0.8346"
"17 Nov 88","0.8347"
"16 Nov 88","0.8314"
"15 Nov 88","0.8396"
"14 Nov 88","0.8394"
"11 Nov 88","0.8352"
"10 Nov 88","0.8457"
"09 Nov 88","0.8494"
"08 Nov 88","0.8599"
"07 Nov 88","0.8578"
"04 Nov 88","0.8618"
"03 Nov 88","0.8532"
"02 Nov 88","0.8555"
"01 Nov 88","0.8611"
"31 Oct 88","0.8553"
"28 Oct 88","0.8545"
"27 Oct 88","0.8538"
"26 Oct 88","0.8535"
"25 Oct 88","0.8599"
"24 Oct 88","0.8596"
"21 Oct 88","0.8608"
"20 Oct 88","0.8662"
"19 Oct 88","0.8696"
"18 Oct 88","0.8699"
"17 Oct 88","0.8702"
"14 Oct 88","0.8733"
"13 Oct 88","0.8737"
"12 Oct 88","0.8843"
"11 Oct 88","0.8896"
"10 Oct 88","0.892"
"07 Oct 88","0.8948"
"06 Oct 88","0.8953"
"05 Oct 88","0.8951"
"04 Oct 88","0.8938"
"03 Oct 88","0.8957"
"30 Sep 88","0.9031"
"29 Sep 88","0.9046"
"28 Sep 88","0.9035"
"27 Sep 88","0.9037"
"26 Sep 88","0.9056"
"23 Sep 88","0.9016"
"22 Sep 88","0.9026"
"21 Sep 88","0.9005"
"20 Sep 88","0.8974"
"19 Sep 88","0.8996"
"16 Sep 88","0.9021"
"15 Sep 88","0.9025"
"14 Sep 88","0.9021"
"13 Sep 88","0.889"
"12 Sep 88","0.8869"
"09 Sep 88","0.8895"
"08 Sep 88","0.8902"
"07 Sep 88","0.8881"
"06 Sep 88","0.8875"
"05 Sep 88","0.8924"
"02 Sep 88","0.8964"
"01 Sep 88","0.903"
"31 Aug 88","0.9021"
"30 Aug 88","0.8975"
"26 Aug 88","0.8926"
"25 Aug 88","0.8962"
"24 Aug 88","0.9091"
"23 Aug 88","0.9133"
"22 Aug 88","0.9184"
"19 Aug 88","0.9077"
"18 Aug 88","0.9094"
"17 Aug 88","0.9149"
"16 Aug 88","0.8945"
"15 Aug 88","0.9028"
"12 Aug 88","0.9002"
"11 Aug 88","0.9117"
"10 Aug 88","0.9197"
"09 Aug 88","0.9157"
"08 Aug 88","0.9099"
"05 Aug 88","0.9051"
"04 Aug 88","0.8989"
"03 Aug 88","0.8982"
"02 Aug 88","0.8963"
"01 Aug 88","0.8983"
"29 Jul 88","0.8954"
"28 Jul 88","0.8903"
"27 Jul 88","0.8841"
"26 Jul 88","0.8906"
"25 Jul 88","0.8812"
"22 Jul 88","0.876"
"21 Jul 88","0.8827"
"20 Jul 88","0.8874"
"19 Jul 88","0.8946"
"18 Jul 88","0.9011"
"15 Jul 88","0.8985"
"14 Jul 88","0.8845"
"13 Jul 88","0.8855"
"12 Jul 88","0.8809"
"11 Jul 88","0.8844"
"08 Jul 88","0.8786"
"07 Jul 88","0.87"
"06 Jul 88","0.8733"
"05 Jul 88","0.8742"
"04 Jul 88","0.877"
"01 Jul 88","0.8733"
"30 Jun 88","0.8734"
"29 Jun 88","0.8735"
"28 Jun 88","0.8658"
"27 Jun 88","0.872"
"24 Jun 88","0.8641"
"23 Jun 88","0.854"
"22 Jun 88","0.8506"
"21 Jun 88","0.8422"
"20 Jun 88","0.8422"
"17 Jun 88","0.8404"
"16 Jun 88","0.8386"
"15 Jun 88","0.8399"
"14 Jun 88","0.8357"
"13 Jun 88","0.8275"
"10 Jun 88","0.8249"
"09 Jun 88","0.8252"
"08 Jun 88","0.8228"
"07 Jun 88","0.8256"
"06 Jun 88","0.8247"
"03 Jun 88","0.8266"
"02 Jun 88","0.8292"
"01 Jun 88","0.8277"
"31 May 88","0.8259"
"27 May 88","0.8208"
"26 May 88","0.8177"
"25 May 88","0.8158"
"24 May 88","0.8148"
"23 May 88","0.8157"
"20 May 88","0.8158"
"19 May 88","0.8148"
"18 May 88","0.8179"
"17 May 88","0.8164"
"16 May 88","0.8091"
"13 May 88","0.8072"
"12 May 88","0.8066"
"11 May 88","0.8054"
"10 May 88","0.8052"
"09 May 88","0.8069"
"06 May 88","0.8071"
"05 May 88","0.8062"
"04 May 88","0.8066"
"03 May 88","0.8057"
"29 Apr 88","0.8045"
"28 Apr 88","0.8014"
"27 Apr 88","0.8048"
"26 Apr 88","0.8035"
"25 Apr 88","0.8048"
"22 Apr 88","0.8025"
"21 Apr 88","0.7991"
"20 Apr 88","0.7982"
"19 Apr 88","0.7983"
"18 Apr 88","0.7971"
"15 Apr 88","0.797"
"14 Apr 88","0.7989"
"13 Apr 88","0.8103"
"12 Apr 88","0.8089"
"11 Apr 88","0.8078"
"08 Apr 88","0.8034"
"07 Apr 88","0.805"
"06 Apr 88","0.8003"
"05 Apr 88","0.8006"
"31 Mar 88","0.7954"
"30 Mar 88","0.8005"
"29 Mar 88","0.798"
"28 Mar 88","0.7987"
"25 Mar 88","0.8054"
"24 Mar 88","0.8074"
"23 Mar 88","0.8124"
"22 Mar 88","0.813"
"21 Mar 88","0.8109"
"18 Mar 88","0.8136"
"17 Mar 88","0.8092"
"16 Mar 88","0.8022"
"15 Mar 88","0.7991"
"14 Mar 88","0.7995"
"11 Mar 88","0.7988"
"10 Mar 88","0.8006"
"09 Mar 88","0.7999"
"08 Mar 88","0.7998"
"07 Mar 88","0.8041"
"04 Mar 88","0.8116"
"03 Mar 88","0.8128"
