Date,NAV
20190926,6.74957
20190927,6.719449
20190930,6.752468
20191001,6.637112
20191002,6.499658
20191003,6.535485
20191004,6.605749
20191007,6.581341
20191008,6.46464
20191009,6.521573
20191010,6.587411
20191011,6.697787
20191014,6.689035
20191015,6.78227
20191016,6.758656
20191017,6.763881
20191018,6.760752
20191021,6.812076
20191022,6.853541
20191023,6.855324
20191024,6.841753
20191025,6.941787
20191028,7.008919
20191029,7.003189
20191030,6.98395
20191031,6.939852
20191101,7.054161
20191104,7.146127
20191105,7.167677
20191106,7.161043
20191107,7.197117
20191108,7.218632
20191111,7.202931
20191112,7.20712
20191113,7.164215
20191114,7.165285
20191115,7.235996
20191118,7.235161
20191119,7.178661
20191120,7.124799
20191121,7.129518
20191122,7.165155
20191125,7.234052
20191126,7.210359
20191127,7.233079
20191128,7.233032
20191129,7.191886
20191202,7.145931
20191203,7.060508
20191204,7.113254
20191205,7.126172
20191206,7.19853
20191209,7.173794
20191210,7.167698
20191211,7.193424
20191212,7.30092
20191213,7.263237
20191216,7.328838
20191217,7.333114
20191218,7.342225
20191219,7.371141
20191220,7.432408
20191223,7.439543
20191224,7.437085
20191227,7.442295
20191230,7.399189
20191231,7.430062
20200102,7.474537
20200103,7.391897
20200106,7.382027
20200107,7.39192
20200108,7.405216
20200109,7.419628
20200110,7.389244
20200113,7.413846
20200114,7.440762
20200115,7.410145
20200116,7.472007
20200117,7.479744
20200120,7.479626
20200121,7.442537
20200122,7.479751
20200123,7.486232
20200124,7.434601
20200127,7.282451
20200128,7.355645
20200129,7.276898
20200130,7.278597
20200131,7.146829
20200203,7.178385
20200204,7.305433
20200205,7.461248
20200206,7.470097
20200207,7.408517
20200210,7.436436
20200211,7.495269
20200212,7.56084
20200213,7.527814
20200214,7.480289
20200217,7.480166
20200218,7.431882
20200219,7.474386
20200220,7.462766
20200221,7.38427
20200224,7.119416
20200225,6.86176
20200226,6.793566
20200227,6.51005
20200228,6.451517
20200302,6.712243
20200303,6.49704
20200304,6.756289
20200305,6.510964
20200306,6.383052
20200309,5.798243
20200310,6.08892
20200311,5.75894
20200312,5.103925
20200313,5.626803
20200316,4.919598
20200317,5.183192
20200318,4.876578
20200319,4.88364
20200320,4.691493
20200323,4.579064
20200324,5.037731
20200325,5.109
20200326,5.445303
20200327,5.225497
20200330,5.374637
20200331,5.255643
20200401,4.977893
20200402,5.042715
20200403,4.957642
20200406,5.328695
20200407,5.389721
20200408,5.609073
20200409,5.702253
20200414,5.749434
20200415,5.541698
20200416,5.528268
20200417,5.72141
20200420,5.588046
20200421,5.397816
20200422,5.502039
20200423,5.515054
20200424,5.593787
20200427,5.739779
20200428,5.800555
20200429,6.027553
20200430,5.847684
20200501,5.617756
20200504,5.603705
20200505,5.632382
20200506,5.566868
20200507,5.630511
20200511,5.748573
20200512,5.598044
20200513,5.422095
20200514,5.541015
20200515,5.513691
20200518,5.80406
20200519,5.727586
20200520,5.849119
20200521,5.807539
20200522,5.796088
20200526,5.993798
20200527,6.192321
20200528,6.051997
20200529,6.05284
20200601,6.060569
20200602,6.132821
20200603,6.2816
20200604,6.366493
20200605,6.58625
20200608,6.724684
20200609,6.576317
20200610,6.426714
20200611,5.956913
20200612,6.075967
20200615,6.128848
20200616,6.241588
20200617,6.171668
20200618,6.155691
20200619,6.129931
20200622,6.114161
20200623,6.113967
20200624,5.926514
20200625,5.981069
20200626,5.845637
20200629,5.972817
20200630,6.066556
20200701,6.007144
20200702,6.044397
20200703,6.044373
20200706,6.131059
20200707,6.015529
20200708,6.031966
20200709,5.907255
20200710,6.045176
20200713,6.027858
20200714,6.112467
20200715,6.230625
20200716,6.248923
20200717,6.255027
20200720,6.219786
20200721,6.275754
20200722,6.323833
20200723,6.323235
20200724,6.156686
20200727,6.171991
20200728,6.144489
20200729,6.205205
20200730,6.152262
20200731,6.121196
20200803,6.16351
20200804,6.202639
20200805,6.226612
20200806,6.196843
20200807,6.26393
20200810,6.379422
20200811,6.370219
20200812,6.406039
20200813,6.337754
20200814,6.375241
20200817,6.360261
20200818,6.324207
20200819,6.318908
20200820,6.269159
20200821,6.263907
20200824,6.37748
20200825,6.363733
20200826,6.339496
20200827,6.354114
20200828,6.418983
20200831,6.360777
20200901,6.349492
20200902,6.481772
20200903,6.333883
20200904,6.348301
20200907,6.348205
20200908,6.23626
20200909,6.292589
20200910,6.193204
20200911,6.240884
20200914,6.334899
20200915,6.314664
20200916,6.37515
20200917,6.361695
20200918,6.306336
20200921,6.150529
20200922,6.160202
20200923,6.040788
20200924,6.056271
20200925,6.110614
20200928,6.236023
20200929,6.194314
20200930,6.227417
20201001,6.246206
20201002,6.259132
20201005,6.374765
20201006,6.32042
20201007,6.444692
20201008,6.550896
20201009,6.520084
20201012,6.572058
20201013,6.511757
20201014,6.494205
20201015,6.528544
20201016,6.533939
20201019,6.475854
20201020,6.493802
